COORD_X,COORD_Y,TRAM,Rang,LATITUDE,LONGITUDE
431671.812,4581723.749,T00465D,30-40 µg/m³,41.384139287357286,2.1827917227754083
431699.415,4581708.582,T00466E,30-40 µg/m³,41.38400502638148,2.183123533440231
431697.523,4581654.584,T00468G,30-40 µg/m³,41.3835185209159,2.183106994325492
431704.897,4581667.557,T00469H,30-40 µg/m³,41.38363599110609,2.1831937160304054
431713.438,4581681.743,T00470A,30-40 µg/m³,41.383764485438476,2.18329425726989
431725.9,4581704.517,T00471B,30-40 µg/m³,41.383970662159705,2.183440721790458
431756.079,4581689.826,T00473D,30-40 µg/m³,41.38384090500675,2.18380328261194
431737.968,4581729.518,T00474E,30-40 µg/m³,41.38419686322959,2.183582224526928
431753.948,4581722.463,T00475F,30-40 µg/m³,41.38413467657662,2.1837741222732125
431781.72,4581709.766,T00476G,30-40 µg/m³,41.38402267368105,2.1841076738898577
431802.514,4581692.415,T00477H,30-40 µg/m³,41.38386816102789,2.18435829940568
431812.148,4581706.476,T00478I,30-40 µg/m³,41.38399562116288,2.184471928403621
431695.185,4581776.118,T00482E,30-40 µg/m³,41.38461294499097,2.1830653338730612
431722.357,4581759.274,T00483F,30-40 µg/m³,41.38446354240697,2.1833921810887276
431573.846,4581671.182,T00485H,30-40 µg/m³,41.38365750481759,2.1816260959895097
431584.437,4581689.189,T00486I,30-40 µg/m³,41.383820589489986,2.1817507182711795
431595.87,4581708.008,T00487J,30-40 µg/m³,41.38399105907527,2.1818853188492744
431611.579,4581735.337,T00488K,30-40 µg/m³,41.384238539166375,2.182070095763865
431652.869,4581922.019,T00489L,30-40 µg/m³,41.38592343987089,2.1825428192923932
431696.862,4581961.622,T00490E,30-40 µg/m³,41.38628386935335,2.1830644757452693
431753.933,4581962.233,T00491F,30-40 µg/m³,41.38629421622861,2.1837469346485476
431809.355,4581905.714,T00492G,30-40 µg/m³,41.38578986543261,2.1844161032785814
431806.159,4581957.378,T00493H,30-40 µg/m³,41.38625491762796,2.184372066384917
431699.768,4581900.632,T00494I,30-40 µg/m³,41.385734796488634,2.1831061051728153
431644.601,4581969.647,T00495J,30-40 µg/m³,41.386351709148705,2.1824385668158177
431553.024,4581917.9,T00496K,30-40 µg/m³,41.385877852018154,2.181349218077483
431571.215,4581900.97,T00497L,30-40 µg/m³,41.38572691596059,2.181568679963943
431591.696,4581882.064,T00498M,30-40 µg/m³,41.38555837694245,2.1818157503792968
431611.832,4581864.899,T00499N,30-40 µg/m³,41.3854054887383,2.182058497108215
431639.526,4581845.255,T00500P,30-40 µg/m³,41.38523091464688,2.182391909149569
431669.75,4581824.223,T00501Q,30-40 µg/m³,41.385044053142764,2.1827557323426183
431578.275,4581937.295,T00502R,30-40 µg/m³,41.386054685315585,2.181649009275919
431608.095,4581945.929,T00503S,30-40 µg/m³,41.386134985063066,2.182004658755167
431606.649,4581933.514,T00504T,30-40 µg/m³,41.386023043780206,2.181988767223976
431620.789,4581891.877,T00505U,30-40 µg/m³,41.38564923327941,2.1821625700067275
431622.913,4581918.98,T00506V,30-40 µg/m³,41.38589352279376,2.182184912358649
431750.634,4582014.546,T00508X,30-40 µg/m³,41.386765104700444,2.1837015876636365
431861.681,4581901.125,T00509Y,30-40 µg/m³,41.38575296740283,2.185042395836321
431599.748,4582070.309,T00510R,30-40 µg/m³,41.387254530226656,2.1818907918154777
431616.127,4582016.832,T00511S,30-40 µg/m³,41.38677427085568,2.182092712087127
431510.996,4581894.745,T00512T,30-40 µg/m³,41.385665724537844,2.1808492147442675
431555.718,4581940.928,T00513U,30-40 µg/m³,41.38608548780023,2.1813788345833145
431609.625,4581993.72,T00514V,30-40 µg/m³,41.38656555495693,2.182017561416793
431666.814,4582054.345,T00515W,30-40 µg/m³,41.387116447005056,2.182694664898557
431617.706,4582142.131,T00516X,30-40 µg/m³,41.38790293703765,2.18209745226331
431671.837,4582196.176,T00517Y,30-40 µg/m³,41.388394304703496,2.182738739650331
431730.52,4582253.779,T00518Z,30-40 µg/m³,41.388918101083306,2.1834340764838465
431795.306,4582315.929,T00519A,30-40 µg/m³,41.38948336436778,2.1842019034896967
431604.468,4582212.236,T00520T,30-40 µg/m³,41.388533226938954,2.1819312162474236
431679.147,4582136.443,T00521U,30-40 µg/m³,41.38785692769676,2.1828329015784056
431743.436,4582070.361,T00522V,30-40 µg/m³,41.38726720379351,2.183609215504444
431802.86,4582009.692,T00523W,30-40 µg/m³,41.38672581539766,2.184326723826095
431858.484,4581952.79,T00524X,30-40 µg/m³,41.386218028803924,2.1849983513592246
431907.807,4581903.328,T00525Y,30-40 µg/m³,41.385776714841654,2.1855937774861425
431607.621,4581967.814,T00526Z,30-40 µg/m³,41.38633205667975,2.181996519486227
431626.213,4581933.419,T00527A,30-40 µg/m³,41.38602385122699,2.1822227481671144
431660.743,4581870.65,T00528B,30-40 µg/m³,41.385461442860446,2.182642780436512
432252.947,4581806.691,T00529C,30-40 µg/m³,41.384935471485065,2.189732180313649
431604.301,4581843.369,T00531W,30-40 µg/m³,41.38521093392098,2.181970863579054
431624.3,4581800.755,T00532X,30-40 µg/m³,41.38482882181631,2.1822148422942047
431599.35,4581818.692,T00533Y,30-40 µg/m³,41.38498825427396,2.1819144401636943
431465.21,4581873.565,T00536B,30-40 µg/m³,41.38547106301105,2.1803040489291954
431488.756,4581852.612,T00537C,30-40 µg/m³,41.38528435101733,2.180588007659334
431500.409,4581840.931,T00538D,30-40 µg/m³,41.385180135947515,2.1807286875096943
431541.951,4581806.081,T00539E,30-40 µg/m³,41.38486978818306,2.1812294287052287
431476.075,4581780.901,T00540X,30-40 µg/m³,41.38463739066169,2.1804444650157966
431504.964,4581757.782,T00541Y,30-40 µg/m³,41.3844316246443,2.1807925611099392
431519.326,4581746.482,T00542Z,30-40 µg/m³,41.38433107144995,2.180965592396593
431548.266,4581724.287,T00543A,30-40 µg/m³,41.38413363035887,2.1813141907368965
431578.336,4581701.325,T00544B,30-40 µg/m³,41.383929376140024,2.181676387076072
431582.647,4581726.055,T00545C,30-40 µg/m³,41.384152478856734,2.181725149153765
431460.735,4581742.612,T00546D,30-40 µg/m³,41.38429122589581,2.180265345851992
431485.567,4581730.565,T00547E,30-40 µg/m³,41.384184837222755,2.1805636715221377
431505.645,4581721.665,T00548F,30-40 µg/m³,41.38410638715519,2.180804788045531
431549.832,4581702.656,T00549G,30-40 µg/m³,41.3839389393502,2.1813353620392215
431505.66,4581691.684,T00550Z,30-40 µg/m³,41.38383635814182,2.180808356629176
431521.704,4581728.199,T00551A,30-40 µg/m³,41.384166604118406,2.180996097026947
431515.154,4581674.875,T00552B,30-40 µg/m³,41.383685772526924,2.180923793533397
431444.415,4581613.575,T00554D,40-50 µg/m³,41.38312763614831,2.180084776454434
431462.189,4581650.09,T00555E,30-40 µg/m³,41.38345803067654,2.1802931998227817
431491.011,4581605.487,T00557G,30-40 µg/m³,41.38305875905429,2.180642917879459
431559.721,4581621.39,T00561C,30-40 µg/m³,41.38320784090027,2.1814628022653713
431580.296,4581607.254,T00562D,30-40 µg/m³,41.383082271987135,2.181710448811986
431542.606,4581621.219,T00564F,30-40 µg/m³,41.383204844605174,2.1812581483691407
431554.697,4581636.906,T00565G,30-40 µg/m³,41.3833471617065,2.181400969047435
431563.355,4581651.27,T00566H,30-40 µg/m³,41.383477270723475,2.1815028853658904
431718.21,4582333.993,T00568J,30-40 µg/m³,41.38963952051784,2.1832778098145487
431627.707,4582427.413,T00569K,30-40 µg/m³,41.39047323909696,2.182184859185934
431539.665,4582515.807,T00570D,30-40 µg/m³,41.3912618887076,2.181121882735335
431477.568,4581954.488,T00571E,30-40 µg/m³,41.38620096574924,2.180442687132548
431504.213,4581991.527,T00573G,30-40 µg/m³,41.38653683447715,2.1807571536893913
431535.439,4582028.68,T00575I,30-40 µg/m³,41.38687411902551,2.1811263964811136
431539.913,4582062.927,T00576J,30-40 µg/m³,41.38718295259419,2.1811760326139775
431469.048,4581919.55,T00579M,30-40 µg/m³,41.385885563544775,2.1803447464162367
431510.639,4581938.53,T00580F,30-40 µg/m³,41.38606005298683,2.180839995541077
431521.889,4581943.54,T00581G,30-40 µg/m³,41.386106134344,2.180973970543901
431533.911,4581951.32,T00582H,30-40 µg/m³,41.386177229842104,2.1811168652332764
431552.859,4581962.221,T00583I,30-40 µg/m³,41.386277024454394,2.181342237465679
431568.709,4581970.909,T00584J,30-40 µg/m³,41.38635662324267,2.1815308104951834
431406.195,4581686.861,T00588N,40-50 µg/m³,41.38378444431736,2.1796194191091174
431437.631,4581679.268,T00589O,30-40 µg/m³,41.38371873603323,2.1799962153021686
431461.414,4581674.406,T00590H,30-40 µg/m³,41.38367697189554,2.1802811812736986
431482.978,4581670.055,T00591I,30-40 µg/m³,41.383639620498535,2.180539552575022
431502.568,4581665.577,T00592J,30-40 µg/m³,41.38360095659834,2.1807743313259578
431538.999,4581659.948,T00593K,30-40 µg/m³,41.3835533587701,2.1812106374711924
431466.191,4581719.239,T00595M,30-40 µg/m³,41.38408117681349,2.1803332373572837
431487.458,4581748.249,T00596N,30-40 µg/m³,41.384344272979,2.1805842861176847
431503.415,4581739.859,T00598P,30-40 µg/m³,41.384270065437185,2.180776062942737
431407.145,4581716.37,T00600S,30-40 µg/m³,41.38405030436141,2.1796274393414086
431438.611,4581745.654,T00601T,30-40 µg/m³,41.384316739137326,2.1800004229544796
431452.406,4581758.832,T00602U,30-40 µg/m³,41.38443660512378,2.1801639051317885
431417.848,4581750.454,T00603V,30-40 µg/m³,41.38435820159005,2.1797515769403653
431588.011,4581765.615,T00604W,30-40 µg/m³,41.38450924068215,2.1817848298137363
431604.928,4581755.925,T00605X,30-40 µg/m³,41.384423404019564,2.181988233116226
431615.806,4581750.16,T00606Y,30-40 µg/m³,41.38437240504126,2.182118973014003
431629.476,4581742.634,T00607Z,30-40 µg/m³,41.38430578237001,2.1822833007036238
431659.937,4581777.129,T00608A,30-40 µg/m³,41.38461905726748,2.1826436902200355
431682.009,4581822.641,T00609B,30-40 µg/m³,41.38503084568061,2.182902516659715
431690.718,4581830.204,T00610U,30-40 µg/m³,41.38509970302919,2.183005815266969
431658.151,4581741.762,T00612W,30-40 µg/m³,41.384300364977086,2.182626320764931
431666.394,4581761.282,T00613X,30-40 µg/m³,41.384476876308526,2.1827226965384696
431674.863,4581779.631,T00614Y,30-40 µg/m³,41.38464285988696,2.182821907607993
431684.274,4581800.437,T00615Z,30-40 µg/m³,41.38483105287901,2.182932107517495
431693.715,4581823.335,T00616A,30-40 µg/m³,41.385038090365086,2.183042430973329
431548.511,4581893.039,T00619D,30-40 µg/m³,41.385653552140894,2.1812980551461374
431448.117,4581774.719,T00621X,30-40 µg/m³,41.38457932928748,2.180110815798386
431434.768,4581781.817,T00622Y,30-40 µg/m³,41.384642121312424,2.1799503725102727
431446.199,4581792.528,T00623Z,30-40 µg/m³,41.38473956636834,2.180085863494516
431478.412,4581819.263,T00624A,30-40 µg/m³,41.384983105199,2.180468074573713
431427.557,4581781.271,T00626C,30-40 µg/m³,41.384636589029114,2.179864198227974
431385.481,4581750.029,T00627D,30-40 µg/m³,41.384351613824315,2.179364551060156
431400.621,4581759.385,T00628E,30-40 µg/m³,41.38443717174732,2.179544549632977
431414.618,4581773.39,T00629F,30-40 µg/m³,41.38456450414499,2.1797103533524944
431429.521,4581916.023,T00634C,30-40 µg/m³,41.385850428599724,2.179872434684146
431445.888,4581959.763,T00636E,30-40 µg/m³,41.38624577699509,2.180063221230703
431451.83,4581978.476,T00637F,30-40 µg/m³,41.386414825890746,2.180132165810277
431456.348,4581995.85,T00638G,30-40 µg/m³,41.38657169342586,2.1801842321664107
431460.889,4582013.319,T00639H,30-40 µg/m³,41.386729418532425,2.180236563084283
431466.809,4582032.547,T00640A,30-40 µg/m³,41.38690310389935,2.180305187239119
431472.485,4582048.189,T00641B,30-40 µg/m³,41.387044470382065,2.180371299295128
431477.519,4582061.685,T00642C,30-40 µg/m³,41.38716645374293,2.180429976412499
431484.048,4582089.897,T00643D,30-40 µg/m³,41.3874211071265,2.1805048687439235
431534.321,4581936.648,T00645F,30-40 µg/m³,41.38604511826928,2.181123426605174
431434.663,4581902.213,T00646G,30-40 µg/m³,41.385726484230396,2.1799354917193465
431703.179,4582412.036,T00649J,30-40 µg/m³,41.39034115501115,2.183089241141952
431458.729,4582467.709,T00653F,30-40 µg/m³,41.390821791171525,2.180159316750325
431566.477,4582206.311,T00654G,30-40 µg/m³,41.38847663093113,2.181477525376967
431583.37,4582137.109,T00655H,30-40 µg/m³,41.3878547856574,2.1816873758003097
431561.908,4582273.482,T00657J,30-40 µg/m³,41.38908123176959,2.18141529269921
431508.093,4582364.212,T00659L,30-40 µg/m³,41.38989382952209,2.180761418138564
431472.256,4582381.137,T00660E,30-40 µg/m³,41.390043215531215,2.180330895459752
431406.353,4582288.06,T00661F,30-40 µg/m³,41.38919928116734,2.179553238905776
431422.909,4582324.401,T00662G,30-40 µg/m³,41.389528005456015,2.1797471310530048
431443.972,4582373.573,T00663H,30-40 µg/m³,41.38997267857907,2.179993476261893
431468.633,4582415.885,T00664I,30-40 µg/m³,41.39035587176378,2.180283633104735
431537.216,4582151.439,T00665J,30-40 µg/m³,41.38797992488712,2.1811337749800157
431434.924,4582284.791,T00668M,30-40 µg/m³,41.38917227422298,2.1798953122919413
431438.329,4582237.158,T00669N,30-40 µg/m³,41.388743548127444,2.179941426704603
431453.43,4582261.427,T00670G,30-40 µg/m³,41.388963418864655,2.180119284095728
431474.917,4582323.813,T00671H,30-40 µg/m³,41.38952714195093,2.180369205894747
431369.452,4581915.608,T00673J,20-30 µg/m³,41.385841568340375,2.179154105584694
431384.822,4581935.72,T00674K,30-40 µg/m³,41.386024022369384,2.1793356403894903
431381.98,4581888.821,T00675L,20-30 µg/m³,41.38560137437281,2.179306964064885
431412.204,4581933.784,T00677N,30-40 µg/m³,41.38600892047195,2.1796633267791035
431414.737,4581891.3,T00678O,30-40 µg/m³,41.38562649542932,2.179698428887842
431413.459,4581961.206,T00679P,20-30 µg/m³,41.386256009420386,2.1796752311607226
431408.619,4582146.361,T00687P,30-40 µg/m³,41.38792323345679,2.1795963845684447
431419.267,4582084.232,T00692M,30-40 µg/m³,41.3873645637353,2.1797307635254746
431431.56,4582101.73,T00693N,30-40 µg/m³,41.38752321104739,2.179875800632311
431448.276,4582084.819,T00697R,30-40 µg/m³,41.38737232335405,2.1800776291178883
431440.224,4582055.718,T00698S,30-40 µg/m³,41.38710953294011,2.1799846249290864
431404.533,4582074.85,T00699T,30-40 µg/m³,41.38727880651736,2.179555615170253
431379.203,4582098.679,T00700V,30-40 µg/m³,41.38749126689012,2.179249983273145
431429.586,4582110.238,T00701W,30-40 µg/m³,41.38759967183382,2.179851229569795
431411.189,4582125.251,T00702X,30-40 µg/m³,41.38773332105287,2.1796295107797516
431368.914,4582164.047,T00703Y,30-40 µg/m³,41.388079139341194,2.1791195264621557
431471.281,4582135.464,T00704Z,30-40 µg/m³,41.387830428207366,2.1803470274970236
431447.756,4582153.482,T00705A,30-40 µg/m³,41.38799070652372,2.1800636401760873
431494.788,4582158.516,T00706B,30-40 µg/m³,41.388040053117116,2.1806255537566015
431497.721,4582130.067,T00707C,30-40 µg/m³,41.38778407108012,2.1806638482539644
431491.49,4582118.47,T00708D,30-40 µg/m³,41.387679089635505,2.1805906398612334
431482.166,4582120.08,T00709E,30-40 µg/m³,41.38769279627745,2.1804789471916948
431479.017,4582152.567,T00710X,30-40 µg/m³,41.387985128933224,2.1804376120171822
431486.65,4582173.202,T00711Y,30-40 µg/m³,41.38817163250275,2.1805265656528245
431509.912,4582263.837,T00712Z,30-40 µg/m³,41.388989936369555,2.1807945225607406
431271.011,4582412.382,T00716D,30-40 µg/m³,41.39030745884568,2.177920470389209
431343.361,4582449.004,T00717E,30-40 µg/m³,41.39064348120335,2.178781625027861
431403.343,4582477.268,T00718F,30-40 µg/m³,41.3909031644441,2.1794958123902575
431365.681,4582404.447,T00719G,30-40 µg/m³,41.39024407461889,2.179053622437213
431404.606,4582423.81,T00720Z,30-40 µg/m³,41.390421791964336,2.179516972122737
431381.147,4582439.833,T00721A,30-40 µg/m³,41.39056410530622,2.1792345868115985
431355.116,4582208.094,T00722B,30-40 µg/m³,41.388474680207864,2.178949516728973
431379.845,4582239.477,T00723C,30-40 µg/m³,41.38875944755255,2.1792417121817182
431395.184,4582269.393,T00724D,30-40 µg/m³,41.38903020050012,2.1794217741051445
431389.14,4582289.415,T00725E,30-40 µg/m³,41.389210017175095,2.1793472214614003
431529.212,4581604.225,T00727G,30-40 µg/m³,41.38305064465759,2.1810998938481188
431527.074,4581570.253,T00730B,30-40 µg/m³,41.38274448653237,2.1810781651569338
431508.592,4581588.058,T00731C,30-40 µg/m³,41.38290327791674,2.1808551334213
431525.183,4581585.204,T00732D,30-40 µg/m³,41.382878985005206,2.1810538618554953
431514.8,4581602.138,T00733E,30-40 µg/m³,41.38303062095145,2.180927781320717
431327.895,4582413.617,T00752H,30-40 µg/m³,41.39032344081975,2.178600662786252
431336.73,4582267.501,T00753I,30-40 µg/m³,41.38900817207648,2.1787228925530746
431295.102,4582257.481,T00754J,30-40 µg/m³,41.38891437033171,2.1782261682338357
431321.518,4582305.327,T00755K,30-40 µg/m³,41.3893475608346,2.17853667204778
431344.871,4582301.539,T00757M,30-40 µg/m³,41.389315437082125,2.178816399085563
431349.357,4582372.834,T00759O,30-40 µg/m³,41.38995795269471,2.178861970578982
431347.74,4582328.721,T00760H,30-40 µg/m³,41.389560502104636,2.1788476310749068
430990.082,4582154.804,T00762J,40-50 µg/m³,41.38796347889595,2.174589907791979
431269.08,4582344.648,T00766N,30-40 µg/m³,41.38969723416423,2.1779050614097817
431008.871,4582263.898,T00767O,40-50 µg/m³,41.38894766682018,2.1748021911023323
430942.889,4582198.66,T00768P,40-50 µg/m³,41.38835442622657,2.174020501085013
431089.424,4582115.324,T00769Q,30-40 µg/m³,41.38761641110756,2.175782485159609
431118.688,4582152.395,T00770J,30-40 µg/m³,41.387952804819825,2.17612825266831
431151.475,4582192.102,T00771K,30-40 µg/m³,41.38831324070965,2.1765158578806796
431187.357,4582228.171,T00772L,30-40 µg/m³,41.388641173723144,2.17694089587732
431245.417,4582260.717,T00773M,30-40 µg/m³,41.38893927060976,2.177631581311362
431293.646,4582288.34,T00774N,30-40 µg/m³,41.38919218372357,2.1782052547036694
431216.104,4582130.829,T00775O,30-40 µg/m³,41.38776690234605,2.177295753897001
431250.377,4582168.394,T00776P,30-40 µg/m³,41.388108169019304,2.1777013795873477
431294.252,4582215.268,T00777Q,30-40 µg/m³,41.38853409787438,2.178220790296608
431284.208,4582137.571,T00778R,30-40 µg/m³,41.387833446234815,2.1781094808903085
431313.938,4582166.812,T00779S,30-40 µg/m³,41.388099350377146,2.1784617226217526
431330.491,4582182.581,T00780L,30-40 µg/m³,41.3882427903523,2.17865790220438
431289.492,4582176.043,T00781M,30-40 µg/m³,41.38818040343296,2.178168311431371
431244.416,4582218.648,T00782N,30-40 µg/m³,41.38856028221593,2.1776243845848837
431172.277,4582148.036,T00784P,30-40 µg/m³,41.387918131761865,2.1767696487387482
431244.698,4582127.822,T00785Q,30-40 µg/m³,41.38774226376743,2.177638065922694
431341.083,4582098.673,T00787S,30-40 µg/m³,41.38748796005775,2.178794088518935
